Unnamed: 0,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
144178,Air_India,AI-732,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.58,17,6300
212464,Vistara,UK-963,Delhi,Morning,one,Evening,Bangalore,Business,10.42,8,57017
46159,GO_FIRST,G8-306,Mumbai,Morning,one,Evening,Delhi,Economy,9.33,18,4979
85086,Vistara,UK-866,Bangalore,Night,one,Morning,Delhi,Economy,10.92,7,10744
254589,Vistara,UK-802,Bangalore,Evening,one,Morning,Kolkata,Business,13.75,28,72268
286377,Air_India,AI-525,Hyderabad,Early_Morning,one,Evening,Chennai,Business,13.67,25,39682
128258,Air_India,AI-768,Kolkata,Afternoon,two_or_more,Evening,Mumbai,Economy,24.92,7,12605
85669,AirAsia,I5-1427,Bangalore,Night,one,Morning,Delhi,Economy,14.33,10,12660
259226,Vistara,UK-854,Bangalore,Evening,one,Morning,Chennai,Business,14.42,8,49992
126990,Vistara,UK-776,Kolkata,Evening,one,Afternoon,Delhi,Economy,22.08,46,9353
130535,SpiceJet,SG-3839,Kolkata,Evening,one,Afternoon,Mumbai,Economy,19.25,21,5715
118457,Air_India,AI-610,Bangalore,Evening,one,Morning,Chennai,Economy,15.75,36,3720
254141,Vistara,UK-864,Bangalore,Evening,one,Evening,Kolkata,Business,21.83,22,51817
235512,Vistara,UK-986,Mumbai,Night,one,Evening,Kolkata,Business,19.33,19,49725
161573,Air_India,AI-543,Hyderabad,Morning,one,Morning,Mumbai,Economy,21.75,23,4783
230219,Vistara,UK-940,Mumbai,Evening,one,Morning,Bangalore,Business,16.08,4,77120
24571,Vistara,UK-951,Delhi,Afternoon,one,Evening,Kolkata,Economy,5.58,26,6821
93290,SpiceJet,SG-438,Bangalore,Early_Morning,one,Night,Delhi,Economy,16.08,46,4029
211435,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Business,3.75,45,22152
147001,Air_India,AI-676,Kolkata,Morning,one,Night,Hyderabad,Economy,13.92,40,7176
173976,Indigo,6E-6553,Hyderabad,Evening,one,Evening,Kolkata,Economy,3.5,30,5556
185468,Vistara,UK-822,Chennai,Morning,one,Evening,Delhi,Economy,7.17,36,5206
137332,Indigo,6E-966,Kolkata,Morning,one,Night,Bangalore,Economy,12.0,15,7954
224240,Vistara,UK-833,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.75,39,27864
238643,Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,10.5,11,53645
136629,GO_FIRST,G8-101,Kolkata,Morning,one,Evening,Bangalore,Economy,7.83,10,13525
151598,Indigo,6E-6021,Kolkata,Afternoon,one,Night,Chennai,Economy,8.17,39,3620
212119,Air_India,AI-441,Delhi,Evening,one,Morning,Bangalore,Business,17.33,4,42457
220780,Air_India,AI-803,Delhi,Early_Morning,one,Morning,Hyderabad,Business,26.67,31,44405
93033,Vistara,UK-864,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.17,45,4111
176052,Air_India,AI-559,Hyderabad,Early_Morning,one,Morning,Kolkata,Economy,26.33,47,4789
42209,Air_India,AI-762,Delhi,Night,one,Evening,Chennai,Economy,20.83,44,4839
211869,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Business,3.75,49,22152
280363,Air_India,AI-840,Hyderabad,Night,one,Evening,Bangalore,Business,19.42,3,58247
259187,Vistara,UK-852,Bangalore,Morning,one,Morning,Chennai,Business,23.33,7,49992
53261,Indigo,6E-5312,Mumbai,Morning,one,Evening,Bangalore,Economy,8.83,4,9214
125205,Indigo,6E-6488,Kolkata,Morning,one,Evening,Delhi,Economy,6.92,36,4805
217620,Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Business,2.17,28,27976
152292,Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Chennai,Economy,8.33,47,3015
49722,AirAsia,I5-767,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,35,2987
181338,AirAsia,I5-5205,Chennai,Afternoon,one,Late_Night,Delhi,Economy,9.83,10,7353
128286,Vistara,UK-778,Kolkata,Afternoon,one,Night,Mumbai,Economy,7.5,7,14154
181371,AirAsia,I5-1229,Chennai,Evening,one,Night,Delhi,Economy,6.17,10,8604
252996,Air_India,AI-610,Bangalore,Evening,one,Night,Kolkata,Business,28.5,5,51817
13649,GO_FIRST,G8-334,Delhi,Early_Morning,one,Evening,Bangalore,Economy,8.17,20,4020
44663,Indigo,6E-2077,Mumbai,Afternoon,zero,Afternoon,Delhi,Economy,2.17,11,6153
239107,Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Business,8.25,17,60365
31962,Air_India,AI-467,Delhi,Evening,one,Night,Hyderabad,Economy,27.08,26,5232
242989,Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,Business,7.83,23,49613
259817,Vistara,UK-854,Bangalore,Evening,one,Night,Chennai,Business,4.67,22,44280
245973,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Delhi,Business,16.75,16,54841
62567,Vistara,UK-944,Mumbai,Afternoon,one,Night,Kolkata,Economy,8.08,8,11129
73855,Air_India,AI-687,Mumbai,Afternoon,one,Night,Hyderabad,Economy,7.58,26,4593
63706,Air_India,AI-888,Mumbai,Evening,two_or_more,Night,Kolkata,Economy,25.08,14,12007
61914,Air_India,AI-639,Mumbai,Morning,one,Evening,Kolkata,Economy,8.08,4,9828
265313,Air_India,AI-747,Kolkata,Night,one,Night,Mumbai,Business,21.83,21,45776
196018,Vistara,UK-836,Chennai,Morning,two_or_more,Night,Bangalore,Economy,12.58,29,6437
49231,Air_India,AI-679,Mumbai,Morning,one,Evening,Delhi,Economy,9.42,32,6878
72014,Vistara,UK-865,Mumbai,Evening,one,Morning,Hyderabad,Economy,13.92,14,8988
241848,Vistara,UK-988,Mumbai,Night,one,Evening,Chennai,Business,19.42,7,61933
136235,Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Economy,12.42,7,12880
47170,GO_FIRST,G8-364,Mumbai,Evening,one,Night,Delhi,Economy,4.25,23,3324
277113,Air_India,AI-546,Hyderabad,Night,one,Evening,Delhi,Business,22.58,47,42724
27853,Vistara,UK-995,Delhi,Morning,one,Evening,Kolkata,Economy,6.5,44,6821
135507,Indigo,6E-6021,Kolkata,Afternoon,one,Night,Mumbai,Economy,6.83,49,5649
144638,Indigo,6E-875,Kolkata,Evening,one,Night,Hyderabad,Economy,5.67,21,4748
65949,Vistara,UK-986,Mumbai,Night,one,Evening,Kolkata,Economy,19.33,26,5949
123638,AirAsia,I5-319,Kolkata,Afternoon,two_or_more,Late_Night,Delhi,Economy,13.67,27,3911
283964,Air_India,AI-616,Hyderabad,Morning,one,Night,Kolkata,Business,15.25,23,48795
135053,SpiceJet,SG-264,Kolkata,Night,one,Night,Mumbai,Economy,24.08,46,5934
178909,Indigo,6E-6007,Hyderabad,Night,zero,Late_Night,Chennai,Economy,1.25,32,1788
136158,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Economy,13.25,6,14620
296001,Vistara,UK-838,Chennai,Night,one,Morning,Kolkata,Business,11.5,3,102832
60711,Vistara,UK-875,Mumbai,Evening,one,Morning,Bangalore,Economy,13.5,45,4658
243145,Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Chennai,Business,11.92,25,49613
2863,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,16,6296
162588,Indigo,6E-6433,Hyderabad,Night,one,Late_Night,Mumbai,Economy,4.5,30,3610
100599,AirAsia,I5-1451,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.92,38,3385
119,SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,2,5953
27719,AirAsia,I5-1529,Delhi,Morning,two_or_more,Night,Kolkata,Economy,11.5,44,2480
299899,Air_India,AI-672,Chennai,Evening,one,Early_Morning,Hyderabad,Business,15.17,44,40593
175531,Air_India,AI-543,Hyderabad,Morning,one,Evening,Kolkata,Economy,7.83,43,4368
208441,Air_India,AI-839,Delhi,Night,one,Morning,Mumbai,Business,12.25,18,41113
84469,Air_India,AI-503,Bangalore,Evening,zero,Night,Delhi,Economy,2.75,4,7489
269733,Vistara,UK-774,Kolkata,Night,one,Night,Bangalore,Business,24.33,41,52287
66793,Air_India,AI-774,Mumbai,Night,zero,Night,Kolkata,Economy,2.75,31,3707
247672,Vistara,UK-866,Bangalore,Night,one,Evening,Delhi,Business,20.42,37,54841
286948,Vistara,UK-874,Hyderabad,Morning,one,Evening,Chennai,Business,11.42,36,41314
277658,Vistara,UK-874,Hyderabad,Morning,zero,Morning,Mumbai,Business,1.5,9,17794
194722,Vistara,UK-838,Chennai,Night,one,Morning,Bangalore,Economy,11.58,14,12318
209282,Air_India,AI-423,Delhi,Early_Morning,one,Night,Mumbai,Business,15.25,25,59033
250571,Air_India,AI-738,Bangalore,Morning,one,Evening,Mumbai,Business,5.58,24,39623
207198,Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Business,27.58,6,82777
212852,Air_India,AI-423,Delhi,Early_Morning,one,Evening,Bangalore,Business,12.25,13,39783
35630,SpiceJet,SG-8169,Delhi,Evening,one,Night,Chennai,Economy,25.58,4,7425
281198,Vistara,UK-890,Hyderabad,Evening,one,Morning,Bangalore,Business,17.17,18,71117
246665,Air_India,AI-640,Bangalore,Early_Morning,one,Afternoon,Delhi,Business,5.5,25,42521
280528,Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Business,7.0,7,56702
226513,Vistara,UK-940,Mumbai,Evening,zero,Night,Delhi,Business,2.17,17,36700
288462,Air_India,AI-539,Chennai,Evening,zero,Evening,Delhi,Business,2.83,17,27792
234943,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Kolkata,Business,13.58,12,51405
9639,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,48,3100
140257,Vistara,UK-720,Kolkata,Early_Morning,two_or_more,Night,Bangalore,Economy,16.17,34,8111
117856,Vistara,UK-864,Bangalore,Evening,one,Morning,Chennai,Economy,16.83,29,5107
135016,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.67,46,6067
177323,Indigo,6E-827,Hyderabad,Morning,one,Evening,Chennai,Economy,7.25,15,4453
30700,Air_India,AI-504,Delhi,Night,one,Night,Hyderabad,Economy,23.0,17,5950
231772,Air_India,AI-660,Mumbai,Evening,one,Afternoon,Bangalore,Business,18.5,22,54608
215653,Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Business,8.92,46,54777
170311,Vistara,UK-876,Hyderabad,Night,one,Morning,Bangalore,Economy,13.17,46,5441
178912,Indigo,6E-6591,Hyderabad,Afternoon,one,Evening,Chennai,Economy,5.08,32,2704
202333,Indigo,6E-5394,Chennai,Early_Morning,one,Afternoon,Kolkata,Economy,7.92,46,5924
237750,Vistara,UK-996,Mumbai,Evening,one,Morning,Kolkata,Business,15.08,46,64285
9310,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.33,46,5231
12916,SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,7.33,17,3330
135261,Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Economy,13.25,47,8938
179419,Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Chennai,Economy,7.0,37,6287
233138,Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Business,14.58,37,69168
14231,AirAsia,I5-881,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.83,23,3090
109064,Air_India,AI-808,Bangalore,Night,one,Afternoon,Kolkata,Economy,17.5,45,7004
38098,Indigo,6E-5175,Delhi,Morning,one,Afternoon,Chennai,Economy,6.67,20,5918
198218,Indigo,6E-796,Chennai,Night,one,Early_Morning,Kolkata,Economy,6.75,7,6869
177056,Air_India,AI-9893,Hyderabad,Early_Morning,zero,Early_Morning,Chennai,Economy,1.5,12,4453
30133,Vistara,UK-963,Delhi,Morning,one,Night,Hyderabad,Economy,12.08,13,9840
223967,Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Business,14.17,34,57992
49959,Air_India,AI-619,Mumbai,Night,one,Morning,Delhi,Economy,12.75,36,3819
204992,Vistara,UK-822,Chennai,Morning,one,Night,Hyderabad,Economy,11.17,30,6032
176000,Indigo,6E-668,Hyderabad,Evening,one,Night,Kolkata,Economy,5.0,47,2057
61297,Vistara,UK-940,Mumbai,Evening,one,Morning,Bangalore,Economy,16.08,48,6450
141829,Air_India,AI-732,Kolkata,Afternoon,one,Evening,Bangalore,Economy,29.5,45,5135
228431,Vistara,UK-996,Mumbai,Evening,zero,Night,Delhi,Business,2.17,35,36700
109672,Vistara,UK-850,Bangalore,Evening,one,Afternoon,Hyderabad,Economy,16.33,1,13002
219410,Air_India,AI-441,Delhi,Evening,one,Night,Hyderabad,Business,27.75,7,39321
696,Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,23.08,5,12150
137317,Indigo,6E-966,Kolkata,Morning,one,Night,Bangalore,Economy,10.67,15,6489
181354,Indigo,6E-6113,Chennai,Afternoon,one,Night,Delhi,Economy,7.67,10,7877
31069,Air_India,AI-678,Delhi,Morning,one,Early_Morning,Hyderabad,Economy,22.25,20,4209
253316,Vistara,UK-818,Bangalore,Evening,one,Morning,Kolkata,Business,12.92,9,80668
55959,Indigo,6E-711,Mumbai,Afternoon,one,Night,Bangalore,Economy,6.0,19,7095
205354,Vistara,UK-822,Chennai,Morning,two_or_more,Morning,Hyderabad,Economy,23.33,34,6015
284290,Air_India,AI-698,Hyderabad,Night,one,Night,Kolkata,Business,25.42,29,48795
119197,Vistara,UK-897,Bangalore,Early_Morning,two_or_more,Evening,Chennai,Economy,8.42,44,5820
224314,Air_India,AI-439,Delhi,Early_Morning,zero,Morning,Chennai,Business,2.83,40,27864
86574,Vistara,UK-820,Bangalore,Evening,zero,Night,Delhi,Economy,2.67,15,7489
191412,Vistara,UK-832,Chennai,Early_Morning,one,Night,Mumbai,Economy,15.08,31,4637
37119,AirAsia,I5-721,Delhi,Night,one,Morning,Chennai,Economy,11.75,15,1998
211643,Air_India,AI-764,Delhi,Evening,one,Evening,Mumbai,Business,24.33,46,59033
101668,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Economy,10.33,43,7212
149325,Vistara,UK-776,Kolkata,Evening,one,Morning,Chennai,Economy,15.25,16,7687
25988,GO_FIRST,G8-7534,Delhi,Afternoon,one,Early_Morning,Kolkata,Economy,16.0,34,6395
112512,GO_FIRST,G8-510,Bangalore,Early_Morning,zero,Morning,Hyderabad,Economy,1.0,26,1714
63429,GO_FIRST,G8-2605,Mumbai,Evening,one,Morning,Kolkata,Economy,16.67,13,7412
16,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,1,5955
69789,Indigo,6E-434,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.92,47,2835
199700,AirAsia,I5-557,Chennai,Night,zero,Late_Night,Kolkata,Economy,2.42,21,4617
100105,Air_India,AI-505,Bangalore,Morning,one,Morning,Mumbai,Economy,22.67,35,6158
200492,AirAsia,I5-517,Chennai,Morning,one,Afternoon,Kolkata,Economy,3.75,28,4656
263667,Air_India,AI-765,Kolkata,Evening,one,Afternoon,Delhi,Business,18.08,44,48079
133781,Vistara,UK-708,Kolkata,Night,one,Early_Morning,Mumbai,Economy,11.5,39,6067
831,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,6,9945
189080,Vistara,UK-834,Chennai,Evening,one,Morning,Mumbai,Economy,18.42,14,11247
78407,Indigo,6E-6463,Mumbai,Early_Morning,one,Morning,Chennai,Economy,5.08,10,9776
34661,Indigo,6E-6187,Delhi,Afternoon,one,Night,Hyderabad,Economy,8.0,45,3457
78236,Vistara,UK-852,Mumbai,Afternoon,two_or_more,Night,Chennai,Economy,8.08,8,19636
290262,Vistara,UK-834,Chennai,Evening,zero,Night,Delhi,Business,2.75,48,56878
162937,GO_FIRST,G8-424,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,12.58,32,4165
116901,Vistara,UK-820,Bangalore,Evening,one,Morning,Chennai,Economy,16.08,18,6476
268481,Vistara,UK-774,Kolkata,Night,one,Evening,Bangalore,Business,21.17,21,52287
215901,Vistara,UK-963,Delhi,Morning,one,Morning,Kolkata,Business,24.83,2,72697
219821,Vistara,UK-995,Delhi,Morning,one,Early_Morning,Hyderabad,Business,21.5,14,51697
137276,AirAsia,I5-547,Kolkata,Evening,one,Afternoon,Bangalore,Economy,16.42,15,5315
208414,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Business,4.42,18,36577
111976,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Hyderabad,Economy,6.0,21,6620
66934,GO_FIRST,G8-327,Mumbai,Early_Morning,one,Night,Kolkata,Economy,13.75,31,6226
65791,Indigo,6E-5013,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.83,25,5843
148753,Vistara,UK-720,Kolkata,Early_Morning,one,Night,Chennai,Economy,15.58,10,14620
192775,Indigo,6E-6111,Chennai,Morning,zero,Morning,Mumbai,Economy,1.92,41,3572
132136,SpiceJet,SG-8264,Kolkata,Night,one,Morning,Mumbai,Economy,10.75,30,6112
68030,Vistara,UK-988,Mumbai,Night,one,Evening,Kolkata,Economy,21.17,37,6159
87908,Vistara,UK-846,Bangalore,Morning,one,Afternoon,Delhi,Economy,5.58,21,4111
125032,Air_India,AI-765,Kolkata,Afternoon,one,Afternoon,Delhi,Economy,22.33,35,4919
80515,Indigo,6E-5308,Mumbai,Afternoon,zero,Evening,Chennai,Economy,1.92,25,3000
175419,Indigo,6E-2248,Hyderabad,Afternoon,one,Night,Kolkata,Economy,7.0,42,4390
230538,Air_India,AI-888,Mumbai,Evening,one,Morning,Bangalore,Business,13.92,8,62549
4244,GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,23,2410
256165,Air_India,AI-808,Bangalore,Night,one,Night,Hyderabad,Business,23.58,5,56476
244392,Air_India,AI-867,Mumbai,Night,one,Evening,Chennai,Business,21.5,42,49613
48086,Vistara,UK-877,Mumbai,Morning,one,Night,Delhi,Economy,12.08,27,5232
26370,Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Economy,21.83,36,7221
177641,Vistara,UK-876,Hyderabad,Night,one,Night,Chennai,Economy,25.5,18,6287
157717,Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Delhi,Economy,12.83,43,5823
205927,Indigo,6E-605,Chennai,Afternoon,one,Night,Hyderabad,Economy,7.33,41,1105
56073,GO_FIRST,G8-322,Mumbai,Night,one,Morning,Bangalore,Economy,11.42,20,5102
101889,Indigo,6E-5399,Bangalore,Afternoon,zero,Afternoon,Mumbai,Economy,1.75,45,2309
15024,Air_India,AI-678,Delhi,Morning,one,Evening,Bangalore,Economy,9.5,26,4230
259881,Vistara,UK-866,Bangalore,Night,one,Evening,Chennai,Business,22.25,23,44280
174837,Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.33,37,7767
255774,Vistara,UK-657,Bangalore,Morning,one,Evening,Kolkata,Business,8.08,46,67094
175148,Indigo,6E-6339,Hyderabad,Early_Morning,zero,Morning,Kolkata,Economy,2.08,40,2815
240593,Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Business,9.5,37,58125
225584,Vistara,UK-960,Mumbai,Morning,zero,Afternoon,Delhi,Business,2.17,8,34460
94411,Indigo,6E-7223,Bangalore,Afternoon,one,Night,Mumbai,Economy,8.67,4,5178
11369,Vistara,UK-993,Delhi,Afternoon,one,Night,Bangalore,Economy,8.08,9,10785
80276,Air_India,AI-809,Mumbai,Morning,one,Evening,Chennai,Economy,9.0,23,4417
217956,Vistara,UK-737,Delhi,Afternoon,zero,Evening,Kolkata,Business,2.17,33,27976
150510,SpiceJet,SG-406,Kolkata,Night,one,Early_Morning,Chennai,Economy,11.42,28,5152
58009,Vistara,UK-940,Mumbai,Evening,one,Morning,Bangalore,Economy,16.08,30,6765
251611,Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Business,13.08,35,69244
70064,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,13.58,48,5949
159266,Air_India,AI-840,Hyderabad,Night,one,Afternoon,Mumbai,Economy,16.0,8,7774
5863,Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,30,4691
223248,Vistara,UK-941,Delhi,Evening,one,Morning,Chennai,Business,16.08,23,53512
250128,Vistara,UK-854,Bangalore,Evening,zero,Night,Mumbai,Business,1.83,19,20760
130901,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,11.58,23,5888
242358,Air_India,AI-774,Mumbai,Night,one,Evening,Chennai,Business,22.75,14,51117
235807,Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Business,17.83,22,63725
234253,Air_India,AI-809,Mumbai,Morning,one,Morning,Kolkata,Business,23.0,3,53186
154218,GO_FIRST,G8-506,Hyderabad,Afternoon,two_or_more,Late_Night,Delhi,Economy,8.83,17,6132
141267,GO_FIRST,G8-704,Kolkata,Evening,one,Night,Bangalore,Economy,6.98,41,6714
202992,Air_India,AI-430,Chennai,Morning,two_or_more,Night,Hyderabad,Economy,13.67,6,15123
41338,GO_FIRST,G8-336,Delhi,Afternoon,one,Night,Chennai,Economy,8.0,39,4896
31423,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Hyderabad,Economy,5.5,22,5955
97923,Air_India,AI-501,Bangalore,Afternoon,one,Evening,Mumbai,Economy,6.67,23,6893
192504,Vistara,UK-838,Chennai,Night,one,Early_Morning,Mumbai,Economy,10.83,39,4413
20430,Air_India,AI-887,Delhi,Early_Morning,one,Night,Kolkata,Economy,16.67,3,13410
153988,Vistara,UK-876,Hyderabad,Night,one,Evening,Delhi,Economy,22.17,15,7309
92347,GO_FIRST,G8-285,Bangalore,Afternoon,one,Night,Delhi,Economy,4.58,41,7080
290461,Air_India,AI-430,Chennai,Morning,one,Morning,Mumbai,Business,23.17,4,49553
283635,Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Kolkata,Business,15.92,16,51819
105369,Vistara,UK-893,Bangalore,Evening,two_or_more,Morning,Kolkata,Economy,13.75,20,10225
231717,Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Bangalore,Business,11.33,21,77120
138682,Air_India,AI-676,Kolkata,Morning,one,Morning,Bangalore,Economy,25.5,24,6512
146366,Air_India,AI-402,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.92,35,5565
200988,Vistara,UK-836,Chennai,Morning,one,Evening,Kolkata,Economy,7.33,33,5937
135410,Air_India,AI-770,Kolkata,Night,one,Afternoon,Mumbai,Economy,19.33,48,7125
1558,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,10,12150
131290,Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,17.83,25,6067
162166,Air_India,AI-559,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,13.5,27,4363
237094,Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Kolkata,Business,14.08,38,73581
251114,Vistara,UK-812,Bangalore,Morning,one,Night,Mumbai,Business,13.08,30,54684
100457,Vistara,UK-897,Bangalore,Early_Morning,one,Morning,Mumbai,Economy,26.08,37,4792
94778,Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Economy,9.33,6,11205
142119,Indigo,6E-375,Kolkata,Early_Morning,one,Morning,Bangalore,Economy,4.42,47,4944
52370,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,5.67,47,6122
230866,Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Bangalore,Business,11.0,12,54608
261308,Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,Business,28.0,2,58324
80103,Vistara,UK-970,Mumbai,Morning,one,Night,Chennai,Economy,14.0,22,4249
55539,Air_India,AI-619,Mumbai,Night,one,Afternoon,Bangalore,Economy,18.67,17,6311
120689,Vistara,UK-772,Kolkata,Morning,one,Evening,Delhi,Economy,7.67,9,15414
83141,Indigo,6E-5208,Mumbai,Evening,one,Late_Night,Chennai,Economy,7.25,43,1890
172675,Vistara,UK-874,Hyderabad,Morning,one,Evening,Kolkata,Economy,8.33,19,7767
274194,Vistara,UK-706,Kolkata,Morning,one,Night,Chennai,Business,10.0,37,55983
38048,Vistara,UK-941,Delhi,Evening,one,Night,Chennai,Economy,6.33,20,4979
190621,Air_India,AI-538,Chennai,Night,one,Afternoon,Mumbai,Economy,19.5,25,5435
222979,Air_India,AI-636,Delhi,Afternoon,one,Morning,Chennai,Business,20.42,19,45257
235744,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,Business,15.0,21,75597
191898,Vistara,UK-838,Chennai,Night,one,Morning,Mumbai,Economy,12.67,34,10903
98974,GO_FIRST,G8-283,Bangalore,Early_Morning,two_or_more,Afternoon,Mumbai,Economy,6.75,29,5177
108925,Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Economy,8.33,44,8112
160224,Indigo,6E-5218,Hyderabad,Night,zero,Night,Mumbai,Economy,1.67,15,4453
219750,Air_India,AI-502,Delhi,Afternoon,one,Morning,Hyderabad,Business,19.33,13,44405
237836,Vistara,UK-944,Mumbai,Afternoon,one,Night,Kolkata,Business,8.08,47,72125
147570,Vistara,UK-778,Kolkata,Afternoon,one,Evening,Hyderabad,Economy,28.5,45,5760
279116,Air_India,AI-840,Hyderabad,Night,one,Evening,Mumbai,Business,21.17,31,45883
149004,AirAsia,I5-371,Kolkata,Early_Morning,zero,Morning,Chennai,Economy,2.33,13,6594
114632,GO_FIRST,G8-118,Bangalore,Night,one,Afternoon,Hyderabad,Economy,16.75,42,6075
252317,Vistara,UK-808,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.83,43,67004
90561,Air_India,AI-640,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.58,33,4294
14146,Air_India,AI-807,Delhi,Evening,zero,Night,Bangalore,Economy,2.75,22,4427
129791,Air_India,AI-770,Kolkata,Night,one,Night,Mumbai,Economy,25.08,17,5102
5537,Indigo,6E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,29,2410
236461,Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,Business,16.0,30,57565
133096,GO_FIRST,G8-227,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,9.58,35,5888
175927,Air_India,AI-541,Hyderabad,Evening,one,Afternoon,Kolkata,Economy,22.25,46,4789
37636,Air_India,AI-839,Delhi,Night,one,Early_Morning,Chennai,Economy,10.58,18,3726
205837,Air_India,AI-9894,Chennai,Morning,zero,Morning,Hyderabad,Economy,1.42,40,1526
154575,Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Economy,22.17,20,4387
171830,Air_India,AI-840,Hyderabad,Night,one,Evening,Kolkata,Economy,22.33,12,11698
255330,Vistara,UK-854,Bangalore,Evening,one,Morning,Kolkata,Business,15.25,40,51817
93670,Vistara,UK-850,Bangalore,Evening,one,Late_Night,Delhi,Economy,5.0,48,4111
87670,GO_FIRST,G8-241,Bangalore,Evening,one,Night,Delhi,Economy,6.17,20,3466
45365,Vistara,UK-851,Mumbai,Early_Morning,one,Afternoon,Delhi,Economy,5.67,14,12138
69660,Air_India,AI-442,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.92,46,4556
280132,Vistara,UK-890,Hyderabad,Evening,one,Morning,Mumbai,Business,16.08,46,60555
249898,Air_India,AI-573,Bangalore,Afternoon,one,Night,Mumbai,Business,31.25,16,56058
